1271128,AFM
1184115,AFM
1184113,AFM
90,AFM
1104838,AFM
1105563,AFM
1232897,AFM
1273331,AFM
1287184,AFM
1078829,AFM
1232782,AFM
1272680,AFM
1178232,AFM
1061823,AFM
1274279,AFM
28910,AFM
618813,AFM
753682,AFM
1692,AFM
1395134,AFM
20318,AFM
1198546,AFM
1271079,AFM
714960,AFM
1278937,AFM
19275,AFM
715262,AFM
972084,AFM
33137,AFM
1283030,AFM
556754,AFM
1178416,AFM
715514,AFM
32686,AFM
714885,AFM
1232560,AFM
542437,AFM
25234,AFM
2562,AFM
24669,AFM
19128,AFM
10643,AFM
1186468,AFM
1186614,AFM
1039435,AFM
1187356,AFM
1219907,AFM
2282,AFM
20901,AFM
1180041,AFM
1226456,AFM
1186410,AFM
1186554,AFM
30438,AFM
14107,AFM
1018686,AFM
1198632,AFM
1186060,AFM
1275937,AFM
22408,AFM
1664,AFM
1284510,AFM
20456,AFM
2065,AFM
2831286,AFM
754748,AFM
623460,AFM
760309,AFM
849059,AFM
1232890,AFM
1232659,AFM
1341046,AFM
2284,AFM
856161,AFM
1283577,AFM
31770,AFM
1176437,AFM
734030,AFM
1105598,AFM
1200515,AFM
542828,AFM
1204902,AFM
870701,AFM
755527,AFM
755176,AFM
768381,AFM
552024,AFM
1286090,AFM
615789,AFM
560165,AFM
761390,AFM
29146,AFM
1285355,AFM
761341,AFM
1079680,AFM
540812,AFM
775296,AFM
1178209,AFM
754900,AFM
1176413,AFM
755412,AFM
754809,AFM
755390,AFM
1278452,AFM
602328,AFM
1104611,AFM
1080180,AFM
626495,AFM
29878,AFM
1232482,AFM
1213550,AFM
1046321,AFM
1281428,AFM
19414,AFM
19140,AFM
1173110,AFM
675037,AFM
1183253,AFM
1227032,AFM
1273854,AFM
1226737,AFM
1218326,AFM
1096819,AFM
752688,AFM
541557,AFM
1200585,AFM
1205813,AFM
1205657,AFM
1206052,AFM
611153,AFM
1079881,AFM
610645,AFM
637220,AFM
31906,AFM
755628,AFM
771309,AFM
5957,AFM
19092,AFM
1274032,AFM
1271783,AFM
1276026,AFM
753333,AFM
1193389,AFM
756155,AFM
770533,AFM
2646948,AFM
772552,AFM
755280,AFM
760125,AFM
774338,AFM
21874,AFM
28824,AFM
763481,AFM
756408,AFM
766838,AFM
1103857,AFM
19894,AFM
1101457,AFM
510366,AFM
1226109,AFM
505271,AFM
21908,AFM
849299,AFM
766895,AFM
861179,AFM
1305060,AFM
773099,AFM
1393169,AFM
1407285,AFM
757194,AFM
1217466,AFM
1291001,AFM
775807,AFM
1179245,AFM
763464,AFM
755979,AFM
1101185,AFM
675355,AFM
1221906,AFM
1175376,AFM
