1,SM
10,SM
100,SM
1000,trivial
10000,SM
10003,SM
10004,TI
10006,TI
10009,trivial
1001,trivial
10010,SM
1001012,trivial
1001015,trivial
1001019,trivial
1001021,trivial
10013,trivial
10015,SM
1001581,SM
1001603,SM
1001604,trivial
1001605,SM
1001606,SM
1001611,trivial
1001612,SM
1001613,TI
1001614,trivial
1001615,SM
1001780,trivial
1001783,SM
1001784,SM
1001785,SM
1001786,trivial
1001787,trivial
1001789,SM
1001790,SM
10018,SM
1001824,SM
1001825,SM
1001826,SM
1001827,SM
1001828,SM
1001831,trivial
1001833,SM
1001834,SM
1001835,SM
1001837,SM
1001843,SM
1001913,SM
1001916,SM
1001917,SM
1001918,SM
1001925,SM
10020,SM
10021,SM
1002104,SM
1002105,SM
1002106,SM
1002107,trivial
1002109,SM
1002114,TI
1002115,SM
1002117,SM
1002122,SM
1002123,SM
1002124,trivial
1002136,TI
1002164,trivial
1002165,SM
1002181,trivial
1002182,SM
1002183,SM
1002184,SM
1002187,SM
1002188,TI
1002197,SM
1002206,trivial
1002209,TI
1002210,SM
1002219,SM
1002220,TI
1002221,SM
1002222,SM
1002224,SM
1002226,SM
1002227,SM
1002228,SM
1002230,SM
10023,SM
10023,SM
10024,SM
10025,trivial
1003,TI
10030,SM
10032,trivial
10033,SM
10036,SM
10037,SM
10038,SM
1003854,trivial
10039,SM
1004,SM
10040,SM
10044,trivial
10045,SM
10046,SM
10047,SM
1005,SM
10051,SM
10054,SM
10055,TI
10056,SM
1005666,trivial
10057,SM
10058,SM
1005831,SM
10059,SM
1005955,SM
1005986,SM
10060,SM
1006099,SM
10061,SM
1006118,trivial
1006146,SM
10062,SM
1006223,SM
1006242,SM
10063,TI
1006321,SM
1006322,TI
1006367,trivial
1006368,trivial
1006371,TI
1006390,TI
1006399,SM
10064,trivial
10065,TI
10068,trivial
1006878,trivial
1006880,SM
1006882,SM
1006883,SM
1006884,SM
1006885,SM
1006886,SM
1006887,SM
1006888,trivial
10069,trivial
1007,SM
10070,trivial
10074,trivial
1007636,trivial
1007652,trivial
1007656,TI
1007657,SM
1007660,trivial
1007663,trivial
1007665,SM
1007685,SM
1007690,SM
1007691,trivial
1007692,TI
1007693,SM
1007730,SM
1007755,SM
1007758,trivial
1007761,SM
1007770,SM
1007776,SM
1007778,SM
10078,TI
1007819,SM
1007821,SM
1007852,SM
1007853,SM
1007854,SM
1007855,TI
1007881,SM
1007900,trivial
1007906,SM
1007907,SM
1007908,SM
1007910,trivial
1007918,SM
1007922,trivial
1007923,TI
1007974,TI
1007975,TI
1007976,SM
1007992,SM
1008223,trivial
1008224,TI
1008226,SM
1008274,SM
1008275,TI
1008278,SM
1008279,SM
1008280,SM
1008284,SM
1008285,SM
1008349,SM
1008376,SM
1008394,trivial
1008471,trivial
1008472,SM
1008483,SM
1008487,SM
1008488,SM
1008489,SM
1008490,TI
1008491,SM
1008500,trivial
1008505,trivial
1008506,trivial
1008511,SM
1008524,trivial
1008525,SM
1008526,SM
1008527,SM
1008530,SM
1008554,SM
1008555,SM
1008558,SM
1008559,trivial
1008561,SM
1008568,TI
10086,trivial
1008600,SM
1008601,TI
1008610,SM
1008617,TI
1008624,SM
1008625,TI
1008626,SM
1008630,SM
1008631,SM
1008632,TI
1008635,SM
1008642,SM
1008650,SM
1008653,SM
1008661,SM
1008673,SM
1008676,SM
1008677,trivial
1008680,trivial
1008682,SM
1008689,trivial
